cls,kind,file,line,seconds,direct,callee,enclosing,failing_verdict
B,subprocess timeout=,plugin/programs/phase3_one_shot_runner.py,32832,120,yes,subprocess.run,step_tapeout_docs_gen,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/ppa_area_threshold_check.py,1040,(handler),handler,subprocess.TimeoutExpired,_run,"out = e.stdout if isinstance(out, bytes): out = out.decode(""utf-8"", ""replace"") return 124, out or """", ""timeout"""
B,except Timeout,plugin/programs/ppa_area_threshold_check.py,1106,(handler),handler,subprocess.TimeoutExpired,_docker_exec_raw,"partial = e.stdout if isinstance(partial, bytes): partial = partial.decode(""utf-8"", ""replace"") return 124, partial or """", f""TIMEOUT after {timeout}s"""
B,except Timeout,plugin/programs/protocol_reference_tb_pass_check.py,414,(handler),handler,subprocess.TimeoutExpired,run_iverilog,"return ("""", ""iverilog timed out"", 124, """", 0)"
B,except Timeout,plugin/programs/protocol_reference_tb_pass_check.py,431,(handler),handler,subprocess.TimeoutExpired,run_iverilog,"run_out = """" if e.stdout: run_out = (e.stdout if isinstance(e.stdout, str) else e.stdout.decode(""utf-8"", errors=""ignore"")) return (compile_stdout, compile_stderr, compile_rc, run_out, 124)"
B,except Timeout,plugin/programs/rtl_review_aggregate.py,232,(handler),handler,subprocess.TimeoutExpired,_run_program_json,"return 124, """", f""timeout running {program_name}"""
B,subprocess timeout=,plugin/programs/scratch_root_guard.py,359,_GIT_TIMEOUT,yes,subprocess.run,work_tree_state,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/si_mcf_sta.py,734,(handler),handler,subprocess.TimeoutExpired,_docker_exec,"so = e.stdout or """" se = e.stderr or """" so = so.decode(""utf-8"", ""replace"") if isinstance(so, bytes) else so se = se.decode(""utf-8"", ""replace"") if isinstance(se, bytes) else se return 124, so, se"
B,except Timeout,plugin/programs/tapeout_precheck.py,276,(handler),handler,subprocess.TimeoutExpired,default_runner,"return 124, """", ""[timeout]"""
B,except Timeout,plugin/programs/tapeout_readiness_check.py,648,(handler),handler,subprocess.TimeoutExpired,default_runner,"out, err = e.stdout or """", e.stderr or """" if isinstance(out, bytes): out = out.decode(""utf-8"", ""replace"") if isinstance(err, bytes): err = err.decode(""utf-8"", ""replace"") return 124, out, err + ""\n[tim"
B,subprocess timeout=,plugin/programs/tests/test_enhancement_emit.py,1225,30,yes,_sp.run,_cvdp_design_leaf_names,handler records UNKNOWN/NOT_MEASURED
B,subprocess timeout=,plugin/programs/tests/test_enhancement_emit.py,1411,30,call-through,_sp2.run,_cvdp_cell_ids_in_tracked_paths,handler records UNKNOWN/NOT_MEASURED
B,subprocess timeout=,plugin/programs/tests/test_extraction_input_capability_check.py,78,45,yes,subprocess.run,_real_tech,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/tests/test_extraction_input_capability_check.py,82,(handler),handler,"(subprocess.TimeoutExpired, FileNotFoundError, OSError)",_real_tech,"skip_not_verified(f""could not read the tech file out of the "" f""image: {type(exc).__name__}"", PULL_REMEDY)"
B,subprocess timeout=,plugin/programs/tests/test_private_project_codename_sanitize.py,126,60,yes,subprocess.run,test_no_real_codename_literal_in_plugin_tree,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/tests/test_private_project_codename_sanitize.py,129,(handler),handler,"(FileNotFoundError, subprocess.TimeoutExpired)",test_no_real_codename_literal_in_plugin_tree,"import pytest pytest.skip(""git not available"")"
B,subprocess timeout=,plugin/programs/tests/test_source_chip_agnostic_check.py,180,60,yes,subprocess.run,test_git_grep_sku_is_zero,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/tests/test_source_chip_agnostic_check.py,183,(handler),handler,"(FileNotFoundError, subprocess.TimeoutExpired)",test_git_grep_sku_is_zero,"pytest.skip(""git not available"")"
B,except Timeout,plugin/programs/transition_fault_atpg_run.py,493,(handler),handler,subprocess.TimeoutExpired,_run_in_docker,"out = _as_text(getattr(exc, ""stdout"", """") or getattr(exc, ""output"", """")) err = _as_text(getattr(exc, ""stderr"", """")) # Reap the orphaned container so its yosys stops burning a CPU. try: subprocess.run("
B,subprocess timeout=,plugin/programs/verilog_selfcheck_lint.py,147,120,yes,subprocess.run,selfcheck_lint,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/verilog_selfcheck_lint.py,162,(handler),handler,subprocess.TimeoutExpired,selfcheck_lint,"return {""status"": ""SKIP"", ""returncode"": None, ""warnings"": [], ""n_warnings"": 0, ""codes"": [], ""verilator"": binpath, ""raw"": """", ""skip_reason"": ""verilator timed out""}"
B,subprocess timeout=,plugin/programs/waiver_template_gen.py,121,120,yes,subprocess.run,_run_flow_compliance,handler records UNKNOWN/NOT_MEASURED
B,subprocess timeout=,plugin/programs/worked_example_sequence_oracle_check.py,240,60,yes,subprocess.run,analyze,handler records UNKNOWN/NOT_MEASURED
B,subprocess timeout=,plugin/programs/worked_example_sequence_oracle_check.py,251,60,yes,subprocess.run,analyze,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,tools/core_agent/covered_by.py,174,(handler),handler,subprocess.TimeoutExpired,_run,"return """", 124"
B,except Timeout,tools/liar_census.py,822,(handler),handler,subprocess.TimeoutExpired,_run,"return 124, ""<TIMEOUT>"""
B,except Timeout,tools/liar_census.py,2810,(handler),handler,subprocess.TimeoutExpired,_run_traced,"return 124, ""<TIMEOUT>"", None"
B,subprocess timeout=,tools/test_liar_census.py,2526,_T,yes,subprocess.run,test_the_flow_has_NOT_shrunk_since_the_literal_was_last_moved,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,tools/test_liar_census.py,2531,(handler),handler,subprocess.TimeoutExpired,test_the_flow_has_NOT_shrunk_since_the_literal_was_last_moved,"pytest.skip(f""`git show` did not answer within {_T}s — the flow blob at "" f""{_SHRINK_PIN} could not be read, so nothing is claimed here"")"
B,subprocess timeout=,tools/test_liar_census.py,2580,_T,yes,subprocess.run,test_the_1_6x_clause_was_REHOMED_and_not_retired,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,tools/test_liar_census.py,2585,(handler),handler,subprocess.TimeoutExpired,test_the_1_6x_clause_was_REHOMED_and_not_retired,"pytest.skip(f""`git show` did not answer within {_T}s — the flow blob at "" f""{_REHOME_PIN} could not be read, so nothing is claimed here"")"
C,shell timeout,plugin/mcp-eda/test/test_devices_registry.sh,157,,shell,,,"out=$(echo '{}' | timeout 10 ""$drv"" --json-args - 2>/dev/null || true)"
C,shell timeout,plugin/mcp-eda/test/test_devices_registry.sh,226,,shell,,,"body=$(echo 'not-valid-json{' | timeout 10 ""$drv"" --mode ""$first_mode"" --json-args - 2>/dev/null)"
C,shell timeout,plugin/mcp-eda/test/test_devices_registry.sh,228,,shell,,,"body=$(echo 'not-valid-json{' | timeout 10 ""$drv"" --json-args - 2>/dev/null)"
C,shell timeout,plugin/mcp-eda/test/test_devices_registry.sh,260,,shell,,,"body=$(echo '{""vid"":1,""pid"":2}' | timeout 10 ""$keysight_drv"" --mode capture --json-args - 2>/dev/null)"
C,shell timeout,plugin/mcp-eda/test/test_devices_registry.sh,280,,shell,,,"body=$(echo '{}' | timeout 10 ""$de10_drv"" --mode program --json-args - 2>/dev/null)"
C,shell timeout,plugin/mcp-eda/test/test_devices_registry.sh,399,,shell,,,"out=$(echo '{}' | timeout 15 ""$drv"" --mode ""$rmode"" --json-args - 2>/dev/null || true)"
C,measured elapsed vs literal,plugin/programs/_ppa/closure.py,854,ceilings.wall_seconds LtE 0,config,,_load_actuator,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/phase1_doc_one_shot_runner.py,34397,cur_s LtE 0,config,,_neg_md_line_is_table_row,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/provenance_output_hash_completeness_check.py,375,len(secs) Lt 3,config,,_detect_synthetic_timing,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/spice_correlation_check.py,1448,spice_s LtE 0,config,,run_commercial_pdk_path_correlation,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/spice_correlation_check.py,1774,spice_s LtE 0,config,,_stitch_sim_correlate_path,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/tests/test_container_exec_deadline.py,44,ce.CLIENT_GRACE_S Gt 0,config,,test_client_backstop_is_strictly_longer_than_the_container_deadline,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/tests/test_dt1_atpg_wall_budget_scaling.py,50,"tdf._scaled_wall_budget(1800, flops) GtE 1800",config,,test_wall_never_below_floor,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/tests/test_dt1_atpg_wall_budget_scaling.py,80,"tdf._scaled_wall_budget(6000, 100) GtE 6000",config,,test_wall_floor_is_honoured_when_caller_raises_timeout,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/tests/test_input_doc_pdk_claim_vs_installed_pdk.py,497,gate._CONTAINER_DEADLINE_S + _container_exec.CLIENT_GRACE_S LtE 60,config,,test_the_container_round_trip_carries_a_container_side_deadline,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/tests/test_issue1283_probe_timeout_is_not_absence.py,138,NV.PROBE_TIMEOUT_S LtE 60,config,,test_the_probe_budget_respects_the_harness_ceiling,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/tests/test_issue640_nda_gate_on_a_new_branch.py,169,N._GIT_TIMEOUT_S LtE 60,config,,test_every_git_call_is_bounded,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/tests/test_lec_run.py,1230,lec_run.DEFAULT_YOSYS_TIMEOUT_S GtE 3600,config,,test_yosys_budget_is_tunable_and_defaults_above_the_runner_observed_need,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/tests/test_matrix_63x8_coverage.py,588,files * file_seconds Gt 0.8,config,,test_live_collection_relays_finite_semantic_progress_past_old_bound,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/tests/test_v0_2_96_issue469_audit_timeout.py,200,g.AUDIT_TIMEOUT_DEFAULT_S Gt 180,config,,test_resolve_timeout_default_raised_from_180,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/tests/test_v0_3_26_issue525_audit_timeouts.py,149,inner + _pl.OUTER_TIMEOUT_MARGIN_S Gt 240,config,,test_outer_summary_budget_exceeds_inner,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/tests/test_v0_3_26_issue525_audit_timeouts.py,150,_pl.OUTER_TIMEOUT_MARGIN_S Gt 0,config,,test_outer_summary_budget_exceeds_inner,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,plugin/programs/vibe_ic_entry_guard.py,207,duration GtE 0,config,,_valid_phase1_step,"constant-vs-constant / validity check, no wall clock"
C,shell timeout,tools/ci/pre_commit_check.sh,62,,shell,,,"RESULT=$(cd ""$DIR"" && timeout 30 python3 -c """
C,shell timeout,tools/ci/repo_hygiene_gates.sh,1434,,shell,,,# harness bound cannot fail as a TEST. `--timeout-method=thread` takes the
C,shell timeout,tools/ci/repo_hygiene_gates.sh,1545,,shell,,,# the ONLY bound: the `-p pytest_timeout --timeout=180 --timeout-method=thread`
C,shell timeout,tools/ci/repo_hygiene_gates.sh,1580,,shell,,,"# retirement: `--timeout-method=thread` kills the SESSION, so the run that"
C,measured elapsed vs literal,tools/liar_census.py,1814,self.seconds LtE 0,config,,affords,"constant-vs-constant / validity check, no wall clock"
C,measured elapsed vs literal,tools/liar_census.py,1919,budget.seconds Gt 0,config,,prewarm_mutation_cache,"constant-vs-constant / validity check, no wall clock"
C,shell timeout,tools/mass_ic_collector.sh,18,,shell,,,"wget -q --no-check-certificate --timeout=15 --tries=2 -O ""$PDF_DIR/${NAME}.pdf"" ""$URL"" 2>/dev/null"
C,shell timeout,tools/resolve_generated_conflicts.sh,42,,shell,,,"# `--timeout=180`, so a larger bound loses the whole session rather than one"
C,measured elapsed vs literal,tools/vibe_ic_log.py,163,e.duration_sec Gt 0,config,,print_entries,"constant-vs-constant / validity check, no wall clock"
NOT_MEASURED,subprocess timeout=,plugin/mcp-eda/src/devices/fpga/terasic-de10lite/driver.py,117,5,yes,subprocess.run,find_quartus_pgm,handler matched neither vocabulary - NOT CLASSIFIED
NOT_MEASURED,subprocess timeout=,plugin/mcp-eda/src/devices/fpga/terasic-de10lite/driver.py,134,timeout_s,yes,subprocess.run,run,handler matched neither vocabulary - NOT CLASSIFIED
NOT_MEASURED,subprocess timeout=,plugin/mcp-eda/src/devices/fpga/terasic-de10lite/driver.py,344,timeout_s,yes,subprocess.run,_run_post_burn_scope_check,handler matched neither vocabulary - NOT CLASSIFIED
NOT_MEASURED,except Timeout,plugin/mcp-eda/src/devices/fpga/terasic-de10lite/driver.py,346,(handler),handler,subprocess.TimeoutExpired,_run_post_burn_scope_check,"return {""name"": check.get(""name"", ""unnamed""), ""success"": False, ""error"": f""scope check timeout {timeout_s}s""}"
NOT_MEASURED,subprocess timeout=,plugin/mcp-eda/src/devices/fpga/terasic-de10lite/driver.py,385,timeout_s,yes,subprocess.run,_run_rtl_precheck_gate,handler matched neither vocabulary - NOT CLASSIFIED
NOT_MEASURED,except Timeout,plugin/mcp-eda/src/devices/fpga/terasic-de10lite/driver.py,387,(handler),handler,subprocess.TimeoutExpired,_run_rtl_precheck_gate,"return -2, {""precheck_error"": f""gate timeout {timeout_s}s""}"
NOT_MEASURED,subprocess timeout=,plugin/mcp-eda/src/devices/fpga/terasic-de10lite/driver.py,543,timeout_s,yes,subprocess.run,_run_flow_compliance_pre_burn,handler matched neither vocabulary - NOT CLASSIFIED
NOT_MEASURED,except Timeout,plugin/mcp-eda/src/devices/fpga/terasic-de10lite/driver.py,547,(handler),handler,subprocess.TimeoutExpired,_run_flow_compliance_pre_burn,"return -2, { ""flow_compliance_error"": f""audit timeout {timeout_s}s"", }"
NOT_MEASURED,subprocess timeout=,plugin/mcp-eda/test/test_exec_timeout_kills_the_tool_in_the_container.py,245,4,yes,subprocess.run,test_on_real_docker_only_the_inner_timeout_leaves_nothing_behind,handler matched neither vocabulary - NOT CLASSIFIED
NOT_MEASURED,except Timeout,plugin/mcp-eda/test/test_exec_timeout_kills_the_tool_in_the_container.py,247,(handler),handler,subprocess.TimeoutExpired,test_on_real_docker_only_the_inner_timeout_leaves_nothing_behind,pass
NOT_MEASURED,subprocess timeout=,plugin/mcp-eda/test/test_mcp_live_probe.py,79,3,call-through,self.proc.wait,stop,handler matched neither vocabulary - NOT CLASSIFIED
NOT_MEASURED,except Timeout,plugin/mcp-eda/test/test_mcp_live_probe.py,80,(handler),handler,subprocess.TimeoutExpired,stop,self.proc.kill()
NOT_MEASURED,subprocess timeout=,plugin/programs/_designs_root.py,159,20,yes,subprocess.check_output,container_mounts,handler matched neither vocabulary - NOT CLASSIFIED
NOT_MEASURED,subprocess timeout=,plugin/programs/_docker_watchdog.py,291,timeout,call-through,docker_exec_raw,read_job_pid,handler matched neither vocabulary - NOT CLASSIFIED
NOT_MEASURED,subprocess timeout=,plugin/programs/_docker_watchdog.py,328,timeout,call-through,docker_exec_raw,kill_supervised_job,handler matched neither vocabulary - NOT CLASSIFIED
NOT_MEASURED,subprocess timeout=,plugin/programs/_docker_watchdog.py,332,timeout,call-through,docker_exec_raw,kill_supervised_job,handler matched neither vocabulary - NOT CLASSIFIED
